Name	"node.degree"	"node.betw"	"node.stress"	"node.evcent"	"Clustering.Coefficient"	No. module	Zi	Pi
OTU442	24	13089.0167778845	16427290	0.0621567914306525	0.471014492753623	2	3.17562604228777	0.46875
OTU444	4	4.86666666666667	18	1.2630367357995e-09	0.666666666666667	3	0.533731574660938	0
OTU445	5	3.88561168049483	54	4.86723393078502e-06	0.7	1	-0.423667945920161	0
OTU446	4	41.8817226970555	632	0.00841391098616332	0.666666666666667	9	0	0
OTU449	3	0.5	1	3.92745595196903e-35	0.666666666666667	14	1	0
OTU450	1	0	0	5.05390338283284e-47	0	51	0	0
OTU451	4	1.06989908146882	10	0.00349702888507294	0.666666666666667	2	0.339144528788014	0.375
OTU456	1	0	0	7.73768650745196e-05	0	5	-1.29099444873581	0
OTU458	2	0	0	1.74578807952122e-10	1	10	-0.45146611838648	0
OTU460	6	186.889472303477	245375	5.2303070675373e-07	0.133333333333333	1	-0.275639386502273	0
OTU463	18	115.045359681678	13472	0.0582359935319292	0.42483660130719	0	-0.272565423520157	0
OTU466	2	0	0	0.00484322235918429	1	0	-1.22602622062489	0
OTU468	2	0	0	1.74578807952122e-10	1	10	-0.45146611838648	0
OTU470	8	1327	4047030	3.20398063281684e-09	0.214285714285714	10	2.08803079753747	0.21875
OTU472	1	0	0	6.77878008214467e-08	0	1	-1.01578218359171	0
OTU473	2	0	0	3.75055444824364e-10	1	7	-0.557386411433294	0
OTU474	2	0.95650623885918	9	0.000168516065426751	0	0	-1.22602622062489	0
OTU476	1	0	0	4.53599278874514e-09	0	2	-1.07909622796186	0
OTU478	1	0	0	5.05390338283284e-47	0	49	0	0
OTU479	3	995	38016	3.04761280435733e-06	0	2	0.339144528788014	0
OTU480	3	2315	1422209	1.32469936016133e-11	0	4	0.380142960634853	0
OTU483	4	2944.04166666667	8768524	1.134786517678e-07	0.166666666666667	1	-0.867753624173824	0.5
OTU487	6	669.142857142857	2261304	2.21116349978436e-07	0.333333333333333	1	-0.275639386502273	0
OTU489	4	1002	609528	3.61845947204465e-13	0	4	1.21645747403153	0
OTU490	51	402.610188618934	746759	0.151523002093718	0.35843137254902	0	1.69394747050835	0
OTU494	16	211.461533694521	11772	0.0478697040753083	0.258333333333333	0	-0.570521922615386	0.3046875
OTU496	8	1887.88777503351	2625703	1.24285364456656e-09	0.357142857142857	3	2.60586592334458	0
OTU498	6	944.845912252961	1476854	1.24081767542589e-09	0.533333333333333	3	1.56979874900276	0
OTU500	2	1	1	1.65606306048666e-42	0	29	0	0
OTU503	1	0	0	9.86191423827284e-15	0	4	-1.2924860661585	0
OTU510	3	335	5885	0.0040382427240482	0.333333333333333	2	-0.369975849586925	0.444444444444444
OTU514	3	668	24918	8.89588452434097e-06	0.333333333333333	5	0.774596669241483	0
OTU515	55	2447.10168109172	3047555	0.153232990667245	0.317845117845118	0	1.81313007014644	0.0707438016528925
OTU516	5	33.6403253126959	531	0.00433274707675727	0.5	0	-1.04725232116775	0
OTU518	2	1	1	1.65606306048666e-42	0	27	0	0
OTU520	1	0	0	1.57709119563287e-07	0	1	-1.01578218359171	0
OTU522	51	439.890161773429	747211	0.148492353777874	0.326274509803922	0	1.69394747050835	0
OTU524	2	2.75	14	0.000139948253421192	0	2	-0.369975849586925	0
OTU526	13	1387.15724606672	3342423	1.56364084904479e-05	0.474358974358974	1	0.76056052942294	0
OTU528	1	0	0	5.05390338283284e-47	0	52	0	0
OTU530	44	268.055762977476	671352	0.135236439826927	0.376321353065539	0	1.27680837177503	0
OTU531	1	0	0	5.05390338283284e-47	0	47	0	0
OTU532	1	0	0	5.05390338283284e-47	0	46	0	0
OTU534	5	12.368529537785	124	5.47796350438688e-07	0.5	1	-0.423667945920161	0
