Name	"node.degree"	"node.betw"	"node.stress"	"node.evcent"	"Clustering.Coefficient"	No. module	Zi	Pi
OTU69	8	1618.42095573238	15993	0.0135141402468933	0.321428571428571	0	-0.624033644459968	0.375
OTU70	2	10.5	12	0.00039418757215055	0	2	-0.242091013067521	0
OTU71	2	0	0	0.000505441725397034	1	4	-0.113960576459638	0
OTU72	10	78.6856966252946	805	0.0338737976392871	0.533333333333333	1	0.316591874100622	0
OTU73	8	172.244605722759	2222	0.0236494034261988	0.678571428571429	0	-0.312016822229984	0
OTU75	11	1427.84091357419	17690	0.0333833406938023	0.272727272727273	0	0.156008411114992	0
OTU76	1	0	0	3.72077146170106e-06	0	1	-1.10807155935218	0
OTU77	1	0	0	0.00079160174126034	0	12	-1.22474487139159	0
OTU79	15	1160.5092864168	14120	0.0454498254077394	0.4	1	1.10807155935218	0
OTU80	1	0	0	9.97282871851577e-192	0	68	0	0
OTU81	16	1991.07050595644	26165	0.137126043827259	0.475	0	0.936050466689952	0
OTU82	1	0	0	9.97282871851577e-192	0	56	0	0
OTU83	9	1004.20883469166	13483	0.0332846240093506	0.416666666666667	1	0.158295937050311	0
OTU84	1	0	0	3.014102533102e-168	0	30	0	0
OTU86	4	219.043460047271	6453	0.00671540161433052	0.5	0	-1.09205887780494	0.375
OTU88	2	39.7374442744663	106	8.87851779204235e-06	0	2	-0.242091013067521	0
OTU89	14	1380.11651280991	17381	0.0603594857239294	0.32967032967033	0	0.312016822229984	0.255102040816327
OTU92	1	0	0	9.0907249745593e-06	0	2	-1.27097781860449	0
OTU93	1	0	0	0.000126843650493057	0	1	-1.10807155935218	0
OTU94	12	1668.66268839235	14001	0.0190614061969384	0.363636363636364	1	0.474887811150932	0.152777777777778
OTU95	2	3	3	3.27571586407464e-154	0	15	0.816496580927727	0
OTU98	6	302.967283564366	4609	0.0194667527952601	0.333333333333333	3	-0.105605001571314	0.5
OTU102	1	0	0	0.00294213773458646	0	1	-1.10807155935218	0
OTU104	2	0	0	4.15219051429815e-05	1	4	-0.113960576459638	0
OTU105	2	0	0	4.13733221955361e-05	1	1	-0.949775622301865	0
OTU107	2	2219	24456	0.00033707920915636	0	6	-0.447213595499958	0
OTU108	3	123.575980787305	2108	8.94873026005036e-06	0	2	0.786795792469443	0
OTU109	3	272.270386949466	1524	0.00473862486180511	0.333333333333333	7	0	0.444444444444444
OTU110	9	266.415172109982	5020	0.0702189423857952	0.527777777777778	0	-0.312016822229984	0.197530864197531
OTU111	7	3838.5025328454	45013	0.0214013777184449	0.333333333333333	0	-0.936050466689952	0.489795918367347
OTU112	29	2732.11984467255	42932	0.215736153284326	0.332512315270936	0	2.96415981118485	0
OTU113	19	3598.85991996879	38075	0.0866165150251054	0.269005847953216	0	1.24806728891994	0.0997229916897509
OTU114	8	667.473107221928	6979	0.0103081587278074	0.392857142857143	1	0	0
OTU116	3	1767.86680177002	16905	0.00179421758654379	0	2	-0.242091013067521	0.444444444444444
OTU117	1	0	0	0.000230022652638775	0	32	0	0
OTU118	2	711.705359396369	3494	0.000373576951642805	0	2	-0.242091013067521	0
OTU120	14	317.653319176119	4609	0.053761158162142	0.43956043956044	1	0.949775622301865	0
OTU121	2	526.619250475334	3456	0.000478584071261286	0	4	-0.113960576459638	0
OTU123	3	323	2814	3.96296261971962e-07	0.333333333333333	2	0.786795792469443	0
OTU124	2	0	0	0.000458122235280002	1	0	-1.24806728891994	0
OTU126	8	927.812339703235	7898	0.0334822997618883	0.285714285714286	0	-0.468025233344976	0.21875
OTU127	25	4550.60162960088	79981	0.209419673227046	0.353333333333333	0	0.936050466689952	0.4608
OTU129	2	0	0	0.00219536664670357	1	3	-0.95044501414183	0.5
OTU130	17	1415.82459439242	19679	0.0836797707602824	0.404411764705882	1	1.10807155935218	0.214532871972318
OTU132	3	1280	11244	9.67908078447703e-05	0.333333333333333	2	0.786795792469443	0
OTU134	6	320.376694119158	4590	0.0109685851201262	0.2	1	-0.474887811150932	0.277777777777778
OTU135	1	0	0	0.00112338174421601	0	0	-1.40407570003493	0
OTU137	5	2956.51086393858	20036	0.00517614909976834	0.2	9	-0.894427190999916	0.64
OTU138	1	0	0	4.67068434275534e-159	0	19	-1	0
OTU139	4	6.92532833679926	201	0.0111750173808575	0.666666666666667	1	-0.791479685251554	0.375
OTU140	3	52.5634976047558	406	0.0067676826783131	0.666666666666667	0	-1.09205887780494	0
OTU142	2	0	0	1.61151777968794e-06	1	5	-0.282842712474619	0
OTU143	10	103.227841133563	4097	0.0352491715466761	0.4	1	0.316591874100622	0
OTU144	4	645	8317	0.000737350446652364	0.166666666666667	1	-0.633183748201243	0
OTU145	20	566.352765056449	14270	0.168833757048768	0.457894736842105	0	1.56008411114992	0
OTU146	9	3383.05183473023	33293	0.0288736888839685	0.222222222222222	0	-0.624033644459968	0.444444444444444
OTU147	5	251.777148706104	3773	0.00777280316866222	0.3	1	-0.633183748201243	0.32
OTU148	26	1060.66990494497	22178	0.15756837973744	0.387692307692308	1	2.53273499280497	0.142011834319526
OTU151	2	323	2549	0.000110972046819647	0	2	-0.242091013067521	0
OTU155	3	151.52944697198	697	0.000103998338254135	0.333333333333333	1	-0.791479685251554	0
OTU157	1	0	0	1.63785793203732e-154	0	15	-1.22474487139159	0
OTU158	16	2002.27996085531	21555	0.109380062148074	0.35	0	0.624033644459968	0.2265625
OTU159	1	0	0	9.97282871851577e-192	0	53	0	0
OTU161	19	1214.52603412538	23603	0.159322402433156	0.450292397660819	0	0.468025233344976	0.45983379501385
OTU162	16	1644.22384737776	20799	0.107396461696058	0.425	1	0.791479685251554	0.3203125
OTU163	1	0	0	3.014102533102e-168	0	24	0	0
OTU164	29	5154.83738720689	85277	0.208007769046062	0.332512315270936	1	1.74125530755342	0.489892984542212
OTU165	2	0	0	9.6441847751131e-05	1	2	-0.242091013067521	0
OTU170	10	551.945074000391	9024	0.0315302772854478	0.4	3	2.00649502985497	0.32
OTU171	1	0	0	3.014102533102e-168	0	31	0	0
OTU172	1	0	0	9.97282871851577e-192	0	63	0	0
OTU173	1	0	0	2.44178018591822e-08	0	2	-1.27097781860449	0
OTU178	7	1709.08826654071	17562	0.00769778097090009	0.142857142857143	4	2.84901441149095	0.244897959183674
OTU179	7	659.704564084347	6407	0.0165825248343144	0.523809523809524	0	-0.624033644459968	0.244897959183674
OTU182	5	1153.38027822737	9852	0.000611093708999332	0.2	1	-0.474887811150932	0
OTU184	3	595.824919900804	3391	0.000604345465406866	0.333333333333333	4	-0.113960576459638	0.444444444444444
OTU185	2	2	2	7.5573260173001e-159	0	20	1	0
OTU186	23	1434.78472257948	21148	0.1581254635462	0.355731225296443	0	2.0281093444949	0
OTU187	6	374.261336848563	3292	0.00737910482760768	0.333333333333333	0	-0.78004205557496	0.277777777777778
OTU188	24	1921.74772615868	29159	0.196327869199421	0.391304347826087	0	1.8721009333799	0.152777777777778
OTU189	15	182.189900025247	3977	0.0938768369680378	0.523809523809524	1	1.10807155935218	0
OTU190	1	0	0	7.66343380780529e-08	0	9	-0.894427190999916	0
OTU192	2	0	0	0.000286376126225748	1	0	-1.24806728891994	0
OTU194	11	1765.83336918907	22938	0.0440984331051485	0.345454545454545	3	1.58407502356972	0.462809917355372
OTU195	2	2	2	7.5573260173001e-159	0	19	1	0
OTU196	3	963	8436	6.01251578472945e-06	0.333333333333333	2	0.786795792469443	0
OTU197	16	1116.12966050808	14712	0.0523453190197103	0.425	1	1.26636749640249	0
OTU199	5	127.881190476501	1767	0.0161636287061706	0.6	0	-1.09205887780494	0.48
OTU201	3	29.0564214883856	293	0.00214946974731906	0.666666666666667	5	-1.55563491861041	0.444444444444444
OTU203	1	0	0	0.000902367608104571	0	4	-0.854704323447284	0
OTU204	1	0	0	0.00177905290012499	0	0	-1.40407570003493	0
OTU206	2	1	1	6.02820506620399e-168	0	28	0	0
OTU208	1	0	0	1.17778692757865e-07	0	8	-1.3228756555323	0
OTU210	2	208.116326905002	2527	8.39297784838341e-06	0	2	-0.242091013067521	0
OTU211	1	0	0	9.97282871851577e-192	0	51	0	0
OTU213	20	2619.05155946632	44291	0.129689903583143	0.431578947368421	1	1.4246634334528	0.255
OTU215	1	0	0	0.00519090442330315	0	1	-1.10807155935218	0
OTU216	3	48.0036771225938	645	0.00217885075734737	0.666666666666667	1	-0.791479685251554	0
OTU217	1	0	0	4.76093222497226e-07	0	10	-1.4142135623731	0
OTU218	9	1036.62132054517	13550	0.0293679208328099	0.388888888888889	1	-0.158295937050311	0.345679012345679
OTU219	2	3	3	3.27571586407464e-154	0	15	0.816496580927727	0
OTU220	4	161	3062	1.49185022977997e-06	0.666666666666667	6	0.894427190999916	0
OTU221	1	0	0	4.67068434275534e-159	0	17	-1	0
OTU222	5	455.636911990567	5538	0.0195133238604521	0.4	4	-0.113960576459638	0.48
OTU223	1	0	0	1.63785793203732e-154	0	15	-1.22474487139159	0
OTU225	1	0	0	0.000113980216379334	0	7	-1.41421356237309	0
OTU226	20	905.52786973057	19542	0.178747927865841	0.505263157894737	0	1.09205887780494	0.265
OTU227	1	0	0	9.97282871851577e-192	0	48	0	0
OTU228	2	1	1	6.02820506620399e-168	0	24	0	0
OTU229	1	0	0	9.97282871851577e-192	0	47	0	0
OTU231	5	462.56345989723	5392	0.0146452539847282	0.2	4	-0.113960576459638	0.48
OTU232	1	0	0	5.15032265215011e-07	0	2	-1.27097781860449	0
OTU233	3	1284	12136	6.38955398740796e-07	0	11	1.83711730708738	0
OTU234	1	0	0	9.97282871851577e-192	0	45	0	0
OTU239	5	1.69166666666667	9	0.008219525924456	0.9	3	0.739235010999201	0
OTU241	1	0	0	9.97282871851577e-192	0	59	0	0
OTU246	12	80.9550679764254	1617	0.0766337834749367	0.560606060606061	0	0.312016822229984	0
OTU247	1	0	0	9.97282871851577e-192	0	42	0	0
OTU248	4	464.430579455503	2955	6.03874103789532e-05	0.166666666666667	1	-0.791479685251554	0.375
OTU249	7	60.2276653890088	939	0.0157113494019605	0.428571428571429	1	-0.474887811150932	0.408163265306122
OTU253	1	0	0	4.67068434275534e-159	0	19	-1	0
OTU254	2	0	0	4.4262570417095e-05	1	7	0	0
OTU255	19	1063.35359268899	21531	0.14726026041742	0.35672514619883	0	0	0.542936288088643
OTU256	2	1908	18186	0.000166383398321453	0	11	-1.02062072615966	0.5
OTU257	14	1698.063502656	21012	0.064204940072867	0.285714285714286	1	0.474887811150932	0.357142857142857
OTU258	4	1788.8972095261	16142	0.00592793467770186	0	2	0.786795792469443	0.375
OTU259	1	0	0	3.014102533102e-168	0	25	0	0
OTU260	4	88.6491079384159	1238	0.00596389994090882	0.666666666666667	1	-0.791479685251554	0.375
OTU261	2	2	2	7.5573260173001e-159	0	18	1	0
OTU263	1	0	0	9.97282871851577e-192	0	40	0	0
OTU271	5	645	6127	1.49185022977997e-06	0.3	6	1.56524758424985	0
OTU272	10	31.5672854040316	1006	0.0817643047364058	0.644444444444444	0	0	0
OTU273	1	0	0	9.97282871851577e-192	0	44	0	0
OTU275	2	2	2	7.5573260173001e-159	0	19	1	0
